voting,date,time
glos_5_18,16-12-2015,10:31:12
glos_5_19,16-12-2015,10:35:17
glos_5_2,16-12-2015,09:44:55
glos_5_20,16-12-2015,10:40:27
glos_5_21,16-12-2015,10:41:04
glos_5_22,16-12-2015,10:41:40
glos_5_23,16-12-2015,10:42:14
glos_5_24,16-12-2015,10:47:07
glos_5_25,16-12-2015,10:51:55
glos_5_26,16-12-2015,10:57:52
glos_5_27,16-12-2015,11:02:26
glos_5_28,16-12-2015,11:03:30
glos_5_29,17-12-2015,16:24:27
glos_5_3,16-12-2015,09:47:35
glos_5_30,17-12-2015,16:25:50
glos_5_31,17-12-2015,16:30:11
glos_5_32,17-12-2015,16:32:55
glos_5_33,17-12-2015,16:39:03
glos_5_34,17-12-2015,16:40:14
glos_5_35,17-12-2015,16:42:20
glos_5_36,17-12-2015,16:44:38
glos_5_37,17-12-2015,16:45:30
glos_5_38,17-12-2015,16:46:21
glos_5_39,17-12-2015,16:47:10
glos_5_4,16-12-2015,09:48:14
glos_5_40,17-12-2015,16:47:56
glos_5_41,17-12-2015,16:48:32
glos_5_42,17-12-2015,16:49:28
glos_5_5,16-12-2015,09:49:36
glos_5_6,16-12-2015,09:50:37
glos_5_7,16-12-2015,09:57:20
glos_5_8,16-12-2015,10:00:27
glos_5_9,16-12-2015,10:01:19
glos_60_1,20-03-2018,10:26:31
glos_60_10,22-03-2018,16:33:12
glos_60_11,22-03-2018,16:51:21
glos_60_12,22-03-2018,16:52:08
glos_60_13,22-03-2018,16:52:48
glos_60_14,22-03-2018,16:57:35
glos_60_15,22-03-2018,16:58:23
glos_60_16,22-03-2018,17:01:27
glos_60_17,22-03-2018,17:02:00
glos_60_18,22-03-2018,17:02:32
glos_60_19,22-03-2018,17:02:56
glos_60_2,20-03-2018,10:28:14
glos_60_20,22-03-2018,17:05:29
glos_60_21,22-03-2018,17:05:51
glos_60_22,22-03-2018,17:06:27
glos_60_23,22-03-2018,17:07:56
glos_60_24,22-03-2018,17:08:20
glos_60_25,22-03-2018,17:10:23
glos_60_26,22-03-2018,17:13:31
glos_60_27,22-03-2018,17:18:18
glos_60_28,22-03-2018,17:19:00
glos_60_29,22-03-2018,17:22:09
glos_60_3,20-03-2018,10:30:59
glos_60_30,22-03-2018,17:24:13
glos_60_31,22-03-2018,17:24:40
glos_60_32,22-03-2018,17:26:15
glos_60_33,22-03-2018,17:26:41
glos_60_34,22-03-2018,17:28:43
glos_60_35,22-03-2018,17:30:59
glos_60_36,22-03-2018,17:31:30
glos_60_37,22-03-2018,17:33:32
glos_60_38,22-03-2018,17:35:17
glos_60_39,22-03-2018,17:35:50
glos_60_4,20-03-2018,10:31:36
glos_60_40,22-03-2018,17:36:30
glos_60_41,22-03-2018,17:36:57
glos_60_42,22-03-2018,17:38:51
glos_60_43,22-03-2018,17:39:49
glos_60_44,22-03-2018,17:41:40
glos_60_45,22-03-2018,17:45:15
glos_60_46,22-03-2018,17:47:57
glos_60_47,22-03-2018,17:48:34
glos_60_48,22-03-2018,17:49:01
glos_60_49,22-03-2018,17:51:13
glos_60_5,20-03-2018,10:32:09
glos_60_50,22-03-2018,17:55:15
glos_60_51,22-03-2018,17:55:48
glos_60_52,22-03-2018,17:59:12
glos_60_53,22-03-2018,18:01:41
glos_60_54,22-03-2018,18:02:12
glos_60_55,22-03-2018,18:02:37
glos_60_56,22-03-2018,18:03:09
glos_60_57,22-03-2018,18:03:42
glos_60_58,22-03-2018,18:04:22
glos_60_59,22-03-2018,18:04:54
glos_60_6,20-03-2018,10:36:11
glos_60_60,22-03-2018,18:05:30
glos_60_61,22-03-2018,18:06:05
glos_60_62,22-03-2018,18:06:34
glos_60_63,22-03-2018,18:09:20
glos_60_64,22-03-2018,18:09:59
glos_60_65,22-03-2018,18:10:38
glos_60_66,22-03-2018,18:11:11
glos_60_67,22-03-2018,18:16:27
glos_60_68,22-03-2018,18:17:10
glos_60_69,22-03-2018,18:19:01
glos_60_7,20-03-2018,10:36:56
glos_60_70,22-03-2018,18:19:38
glos_60_71,22-03-2018,18:20:17
glos_60_72,22-03-2018,18:20:54
glos_60_73,22-03-2018,18:21:30
glos_60_74,22-03-2018,18:22:12
glos_60_75,22-03-2018,18:22:47
glos_60_76,22-03-2018,18:23:32
glos_60_77,22-03-2018,18:24:08
glos_60_78,22-03-2018,18:24:46
glos_60_79,22-03-2018,18:25:22
glos_60_8,20-03-2018,10:37:34
glos_60_80,22-03-2018,18:26:03
glos_60_81,22-03-2018,18:26:46
glos_60_82,22-03-2018,18:27:31
glos_60_83,22-03-2018,18:28:13
glos_60_84,22-03-2018,18:29:05
glos_60_85,22-03-2018,18:29:45
glos_60_86,22-03-2018,18:30:22
glos_60_87,22-03-2018,18:35:45
glos_60_88,22-03-2018,18:38:03
glos_60_89,22-03-2018,18:50:01
glos_60_9,20-03-2018,10:38:03
glos_60_90,22-03-2018,18:51:10
glos_60_91,22-03-2018,18:59:02
glos_60_92,22-03-2018,19:00:02
glos_60_93,22-03-2018,19:01:01
glos_6_1,21-12-2015,14:31:10
glos_6_10,22-12-2015,10:25:27
glos_6_11,22-12-2015,10:44:54
glos_6_12,22-12-2015,12:11:10
glos_6_13,22-12-2015,19:03:58
glos_6_14,22-12-2015,19:07:17
glos_6_15,22-12-2015,19:14:18
glos_6_16,22-12-2015,19:16:17
glos_6_17,22-12-2015,19:19:55
glos_6_18,22-12-2015,19:21:56
glos_6_19,22-12-2015,19:24:30
glos_6_2,21-12-2015,21:23:51
glos_6_20,22-12-2015,19:27:37
glos_6_21,22-12-2015,19:28:09
glos_6_22,22-12-2015,19:28:39
glos_6_23,22-12-2015,19:30:10
glos_6_24,22-12-2015,19:33:21
glos_6_25,22-12-2015,19:33:55
glos_6_26,22-12-2015,19:43:31
glos_6_27,22-12-2015,19:45:55
glos_6_28,22-12-2015,19:46:33
glos_6_29,22-12-2015,19:47:15
glos_6_3,21-12-2015,22:32:21
glos_6_30,22-12-2015,19:47:49
glos_6_31,22-12-2015,19:48:30
glos_6_32,22-12-2015,19:49:10
glos_6_33,22-12-2015,19:49:49
glos_6_34,22-12-2015,19:50:27
glos_6_35,22-12-2015,19:51:00
glos_6_36,22-12-2015,19:51:33
glos_6_37,22-12-2015,19:52:10
glos_6_38,22-12-2015,19:52:45
glos_6_39,22-12-2015,19:53:32
glos_6_4,21-12-2015,22:33:00
glos_6_40,22-12-2015,19:54:17
glos_6_41,22-12-2015,19:54:52
glos_6_42,22-12-2015,19:55:30
glos_6_43,22-12-2015,20:02:31
glos_6_44,22-12-2015,20:15:54
glos_6_45,22-12-2015,20:20:05
glos_6_46,22-12-2015,20:23:40
glos_6_47,22-12-2015,20:27:18
glos_6_48,22-12-2015,20:28:56
glos_6_49,22-12-2015,20:32:27
glos_6_5,22-12-2015,10:17:33
glos_6_50,22-12-2015,20:48:20
glos_6_51,22-12-2015,20:53:26
glos_6_52,22-12-2015,20:59:04
glos_6_53,22-12-2015,21:04:18
glos_6_54,22-12-2015,21:08:00
glos_6_55,22-12-2015,21:11:14
glos_6_56,22-12-2015,21:15:43
glos_6_57,22-12-2015,21:19:38
glos_6_58,22-12-2015,21:21:40
glos_6_59,22-12-2015,21:26:02
glos_6_6,22-12-2015,10:18:13
glos_6_60,22-12-2015,21:29:41
glos_6_61,22-12-2015,21:35:19
glos_6_62,22-12-2015,21:38:28
glos_6_63,22-12-2015,21:40:53
glos_6_64,22-12-2015,21:43:55
glos_6_65,22-12-2015,21:49:51
glos_6_66,22-12-2015,21:53:36
glos_6_67,22-12-2015,21:58:51
glos_6_68,22-12-2015,22:14:09
glos_6_69,22-12-2015,22:22:46
glos_6_7,22-12-2015,10:18:57
glos_6_70,22-12-2015,22:23:35
glos_6_71,22-12-2015,22:24:28
glos_6_72,22-12-2015,22:25:21
glos_6_8,22-12-2015,10:21:23
glos_6_9,22-12-2015,10:24:37
glos_7_1,29-12-2015,09:39:00
glos_7_10,29-12-2015,22:30:14
glos_7_11,29-12-2015,22:31:01
glos_7_12,29-12-2015,22:31:44
glos_7_13,29-12-2015,22:32:41
glos_7_14,29-12-2015,22:33:25
glos_7_15,29-12-2015,22:34:20
glos_7_16,29-12-2015,22:34:54
glos_7_17,29-12-2015,22:35:34
glos_7_18,29-12-2015,22:36:14
glos_7_19,29-12-2015,22:44:12
glos_7_2,29-12-2015,09:40:23
glos_7_20,29-12-2015,22:45:15
glos_7_21,29-12-2015,22:46:01
glos_7_22,29-12-2015,22:48:30
glos_7_23,29-12-2015,22:51:11
glos_7_24,29-12-2015,22:52:00
glos_7_25,29-12-2015,22:52:41
glos_7_26,29-12-2015,22:55:18
glos_7_27,29-12-2015,22:57:10
glos_7_28,29-12-2015,22:58:00
glos_7_29,29-12-2015,22:58:41
glos_7_3,29-12-2015,09:49:49
glos_7_30,29-12-2015,22:59:15
